predictor;coefficient;pvalue;standard error;0.025;0.975
const;-0.020854546271050198;0.6924138846589788;0.05269689325245773;-0.12431796414388896;0.08260887160178856
east;0.03899252322819523;0.6009897392976195;0.07452466113255297;-0.10732684553704826;0.18531189199343873
