predictor;coefficient;pvalue;standard error;0.025;0.975
const;-0.043858481511968646;0.5801479753114442;0.07919936179440541;-0.19971725535822074;0.11200029233428346
female;0.09287547675126392;0.4076472345048927;0.11200481158094167;-0.12754211503694682;0.3132930685394747
