predictor;coefficient;pvalue;standard error;0.025;0.975
const;0.008113183066659264;0.869422793851818;0.04931888168995496;-0.08886387464820647;0.10509024078152501
age;0.28334310742237623;1.4162367698234515e-08;0.04885578347880367;0.18727665230861562;0.37940956253613684
