predictor;coefficient;pvalue;standard error;0.025;0.975
const;0.0017778222905446284;0.9717163775435722;0.05010723287079181;-0.09676183225471312;0.10031747683580237
age_log2;0.33154782902556296;1.525718270658632e-10;0.05027824872512563;0.23267185889785683;0.4304237991532691
