predictor;coefficient;pvalue;standard error;0.025;0.975
const;0.020052565028166366;0.6722617439415761;0.0473662077194256;-0.07305970671158141;0.11316483676791414
age;0.22658665915686393;2.0195833142928747e-06;0.047000223733752476;0.13419383704095456;0.3189794812727733
