predictor;coefficient;pvalue;standard error;0.025;0.975
const;0.023315027236312173;0.6403595271307407;0.0498617009133482;-0.07474361799080331;0.12137367246342765
age_log2;0.33181107693977135;1.1330409343384375e-10;0.04993595655490776;0.23360639963836993;0.4300157542411728
